0.22619666159152985,0.2573470175266266,0.03929901495575905,0.1497384011745453,0.15295593440532684,0.0023446744307875633,0.17211827635765076
0.0795779898762703,0.0032597414683550596,0.0655694380402565,0.004215258173644543,0.24420903623104095,0.007202909793704748,0.5959656834602356
0.06295856833457947,0.0004901463398709893,0.10415740311145782,0.0014350065030157566,0.19780273735523224,0.0034196311607956886,0.6297365427017212
0.06547919660806656,0.0003347336605656892,0.0481904111802578,0.0032670043874531984,0.1697019636631012,0.004650886170566082,0.7083758115768433
0.4904637932777405,0.006093462463468313,0.18958067893981934,0.0007228803006000817,0.25191542506217957,0.006468073930591345,0.05475571006536484
0.22030188143253326,0.004673108458518982,0.08702564984560013,0.0032877682242542505,0.28270113468170166,0.0031528009567409754,0.3988576829433441
0.2984902858734131,0.004141566809266806,0.2682814598083496,0.0006298940279521048,0.2871438264846802,0.002581691136583686,0.13873130083084106
0.2662656903266907,0.0021163097117096186,0.25025781989097595,0.00037979616899974644,0.35312169790267944,0.0030247769318521023,0.12483388185501099
0.20926815271377563,0.001585485297255218,0.3113144636154175,0.00026126287411898375,0.3780378997325897,0.0023848337586969137,0.09714793413877487
0.2155430018901825,0.0014009567676112056,0.28180238604545593,0.0002139859861927107,0.3855191469192505,0.0029972419142723083,0.11252325028181076
0.2109725922346115,0.000961849233135581,0.31129181385040283,0.00029653855017386377,0.34989750385284424,0.0029387318063527346,0.12364089488983154
0.2184194028377533,0.0017317031743004918,0.2918320298194885,0.00029344193171709776,0.3620407283306122,0.0027540740557014942,0.12292864918708801
0.15033668279647827,0.0005699435132555664,0.30728715658187866,0.0012503322213888168,0.4248817563056946,0.0027451268397271633,0.11292905360460281
0.1516239494085312,0.0005381503142416477,0.3279642164707184,0.001127933501265943,0.4350265860557556,0.0029361522756516933,0.0807829201221466
0.1226583868265152,0.0004529728030320257,0.3610837459564209,0.0008397374185733497,0.44080597162246704,0.003928013611584902,0.07023131102323532
0.12000729888677597,0.00025831442326307297,0.34358468651771545,0.0011702735209837556,0.4532267451286316,0.0025892872363328934,0.07916339486837387
0.30914306640625,0.009999498724937439,0.2258557826280594,0.0003125996154267341,0.359481543302536,0.003258791984990239,0.0919487476348877
0.34925732016563416,0.005061140283942223,0.16559842228889465,0.0006094731506891549,0.3458528220653534,0.007390962447971106,0.12622986733913422
0.1529303789138794,0.8426713347434998,0.0022707816679030657,0.00011255279241595417,0.0018432552460581064,8.612793317297474e-05,8.566387987229973e-05
0.1688937544822693,0.05492546781897545,0.15997722744941711,0.005832543130964041,0.23273639380931854,0.028806328773498535,0.34882837533950806
0.3425136208534241,0.005710315890610218,0.31553927063941956,0.0005724364309571683,0.2809672951698303,0.006497996859252453,0.048199087381362915
0.46574482321739197,0.00377161568030715,0.19873611629009247,0.0007578157819807529,0.21809135377407074,0.02134399488568306,0.09155438840389252
